app_id,app_name,duration,status,spark.broadcast.blockSize,spark.broadcast.compress,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.io.compression.codec,spark.locality.wait,spark.memory.fraction,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.sql.autoBroadcastJoinThreshold,spark.sql.inMemoryColumnarStorage.batchSize,spark.sql.join.preferSortMergeJoin,spark.sql.shuffle.partitions,spark.storage.memoryMapThreshold
application_1688294179913_26722,7c#100#1689481620873_6#IMDB,10539,True,4,0,111,7,4928,7,4,10112,3456,1,3800,0.6,3904,0.57,1,128,96,10752,5600,1,80,9
application_1688294179913_26723,21c#100#1689481620319_0#IMDB,9798,True,12,0,73,7,6528,4,7,9280,2432,0,2600,0.54,1216,0.44,1,48,86,14848,13800,0,82,5
application_1688294179913_26724,27b#100#1689481620652_4#IMDB,7855,True,4,0,138,2,8320,5,7,4224,1216,1,5000,0.37,3200,0.55,1,84,76,8192,11200,0,76,5
application_1688294179913_26725,6d#100#1689481620911_6#IMDB,9982,True,6,0,87,5,6080,4,5,8128,1920,1,1600,0.83,1984,0.4,0,80,18,10752,10000,1,82,5
application_1688294179913_26726,22b#100#1689481620635_0#IMDB,10060,True,12,1,72,5,8640,7,4,10368,3456,0,2000,0.76,2304,0.47,1,80,52,12800,13800,0,129,9
application_1688294179913_26727,9d#100#1689481620651_6#IMDB,11093,True,2,0,101,5,8000,4,8,6080,4032,0,2600,0.68,3776,0.49,1,76,62,10240,10600,1,91,3
application_1688294179913_26728,19c#100#1689481621085_5#IMDB,10997,True,12,1,62,7,8384,3,7,6912,1472,1,3600,0.82,1408,0.6,1,28,56,12544,6000,0,95,8
application_1688294179913_26729,31b#100#1689481620880_4#IMDB,10252,True,15,1,97,6,12224,7,5,11904,1280,0,1800,0.72,640,0.59,1,116,70,13312,9800,1,142,3
application_1688294179913_26730,27a#100#1689481620417_4#IMDB,8202,True,6,1,91,5,6848,3,7,8896,704,0,1800,0.44,2368,0.82,0,136,76,8960,19400,0,61,2
application_1688294179913_26731,10a#100#1689481620355_0#IMDB,7784,True,15,1,56,5,10944,3,7,8000,896,0,2600,0.62,192,0.68,0,104,48,9472,6200,0,58,10
application_1688294179913_26732,22d#100#1689481620227_5#IMDB,11594,True,15,0,120,5,7104,6,6,7808,2112,1,3000,0.56,1664,0.35,1,48,40,10240,15200,0,160,4
application_1688294179913_26733,1c#100#1689481621052_5#IMDB,7233,True,13,1,115,2,11136,8,5,6656,1024,0,4200,0.82,3904,0.79,0,136,84,11520,14200,1,147,4
application_1688294179913_26734,28c#100#1689481620538_2#IMDB,10134,True,7,1,109,2,5888,5,7,6976,1024,1,2000,0.82,2240,0.4,1,104,52,12544,17600,0,84,6
application_1688294179913_26735,6e#100#1689481621007_6#IMDB,9113,True,12,1,75,5,7296,3,7,8384,3712,0,4000,0.64,3072,0.74,1,56,40,12288,11000,1,95,9
application_1688294179913_26736,27c#100#1689481620191_1#IMDB,8907,True,12,1,62,4,8384,5,5,10560,3520,1,3200,0.72,768,0.61,0,104,76,15104,7800,0,70,8
application_1688294179913_26737,8d#100#1689481621069_2#IMDB,20014,True,1,0,75,5,12032,8,3,12096,3264,1,4000,0.53,1152,0.65,1,76,56,15872,19000,1,66,7
application_1688294179913_26738,15c#100#1689481620203_1#IMDB,8716,True,12,0,81,8,11072,4,5,5888,3072,0,5800,0.7,3328,0.69,1,88,56,12800,18000,1,59,2
application_1688294179913_26739,7a#100#1689481620645_2#IMDB,9531,True,8,0,85,4,10304,8,4,11712,512,1,4400,0.47,1856,0.63,0,100,88,8448,6200,1,130,2
application_1688294179913_26740,12c#100#1689481620670_5#IMDB,8855,True,2,0,60,4,10624,5,4,9408,576,0,2800,0.39,1856,0.81,1,84,80,14848,12400,0,83,6
application_1688294179913_26741,10c#100#1689481620996_4#IMDB,7627,True,1,1,94,5,5824,7,3,10752,512,1,3200,0.46,2560,0.49,1,28,52,10496,7000,0,97,4
application_1688294179913_26742,31c#100#1689481621001_2#IMDB,15415,True,15,0,93,5,6720,6,4,9472,1408,1,1600,0.39,1344,0.8,0,56,60,14080,13000,1,114,9
application_1688294179913_26743,26a#100#1689481621036_6#IMDB,10880,True,16,1,104,3,4672,4,8,4736,3264,0,4200,0.65,1920,0.65,0,64,20,11008,10600,0,108,6
application_1688294179913_26744,7c#100#1689481620802_0#IMDB,37485,True,16,0,80,3,10496,6,4,11904,3840,0,1200,0.58,768,0.51,0,80,36,13824,19200,0,87,8
application_1688294179913_26745,23c#100#1689481620409_6#IMDB,9645,True,7,1,161,6,6720,6,6,12288,3520,1,4400,0.82,320,0.53,0,64,92,14080,12800,1,151,4
application_1688294179913_26746,15a#100#1689481620402_4#IMDB,8398,True,6,0,83,6,8384,5,5,9472,2944,1,3600,0.76,2240,0.38,0,88,48,9728,6800,1,116,5
application_1688294179913_26747,17e#100#1689481620324_4#IMDB,22501,True,11,0,129,2,11776,7,6,8384,1600,1,1200,0.84,3456,0.36,0,100,68,13824,8800,1,173,4
application_1688294179913_26748,21b#100#1689481620667_6#IMDB,7948,True,4,1,95,5,7680,4,7,9472,3776,1,5600,0.73,704,0.5,0,52,42,8704,16800,1,90,6
application_1688294179913_26749,13d#100#1689481620165_4#IMDB,11995,True,2,0,91,4,9408,5,5,10240,2816,0,4600,0.4,3776,0.7,0,96,64,11264,6800,0,69,6
application_1688294179913_26750,20a#100#1689481620823_6#IMDB,10746,True,11,0,147,2,9792,7,6,9792,1664,0,5400,0.8,576,0.55,1,48,26,14848,5800,0,175,2
application_1688294179913_26751,1b#100#1689481620409_1#IMDB,7381,True,7,1,161,6,6720,6,6,12288,3520,1,4400,0.82,320,0.53,0,64,92,14080,12800,1,151,4
application_1688294179913_26752,30a#100#1689481620340_6#IMDB,11216,True,11,1,69,6,4608,6,4,6976,3200,1,2000,0.61,3584,0.39,0,124,86,8704,11800,0,73,8
application_1688294179913_26753,18a#100#1689481621091_6#IMDB,12391,True,3,0,83,2,6912,4,6,11136,832,0,3800,0.72,128,0.41,0,108,28,11520,6200,0,55,6
application_1688294179913_26754,4b#100#1689481620194_2#IMDB,6915,True,5,1,73,3,10048,5,5,8512,1792,0,3000,0.78,2816,0.49,1,56,54,11264,9800,0,68,2
application_1688294179913_26755,1d#100#1689481620510_5#IMDB,7513,True,2,1,122,7,6208,8,4,10944,1088,0,2600,0.72,1600,0.83,1,84,30,13056,6400,1,87,2
application_1688294179913_26756,15b#100#1689481620610_5#IMDB,7761,True,5,0,76,3,5248,3,7,5440,768,1,5000,0.78,2432,0.43,1,48,60,15616,12600,0,79,7
application_1688294179913_26757,27b#100#1689481620140_1#IMDB,7775,True,10,1,97,3,9088,6,4,7232,2816,0,5600,0.52,2752,0.6,1,120,16,11520,14000,0,104,4
application_1688294179913_26758,11c#100#1689481620700_3#IMDB,7723,True,7,0,86,6,10880,3,6,8320,2048,1,1800,0.44,2240,0.82,0,128,56,15872,15800,1,86,2
application_1688294179913_26759,1c#100#1689481620914_3#IMDB,7121,True,8,1,134,4,11840,5,7,5504,1856,0,5000,0.68,1984,0.68,1,72,86,14336,12800,1,147,8
application_1688294179913_26760,18b#100#1689481620911_4#IMDB,8593,True,6,0,87,5,6080,4,5,8128,1920,1,1600,0.83,1984,0.4,0,80,18,10752,10000,1,82,5
application_1688294179913_26761,8d#100#1689481620387_1#IMDB,17602,True,16,0,91,8,4672,4,5,10752,3648,0,3400,0.47,3968,0.65,1,24,72,9984,18000,1,79,5
application_1688294179913_26762,27b#100#1689481620315_3#IMDB,8235,True,14,0,134,4,8896,5,7,7616,2240,1,5600,0.44,3392,0.39,0,72,28,9472,9800,0,117,3
application_1688294179913_26763,14c#100#1689481620527_2#IMDB,9830,True,11,1,119,4,10240,5,8,6016,1792,1,4400,0.52,3392,0.59,0,136,96,13312,17800,1,143,1
application_1688294179913_26764,33a#100#1689481620265_1#IMDB,11800,True,8,1,87,3,10688,3,7,6144,3712,0,5600,0.69,448,0.84,1,128,88,11520,11200,1,60,7
application_1688294179913_26765,26b#100#1689481620251_0#IMDB,10973,True,13,0,91,7,9984,4,6,11904,3968,0,3200,0.66,704,0.5,1,108,20,14336,9400,1,77,1
application_1688294179913_26766,25a#100#1689481620783_1#IMDB,10723,True,4,1,76,2,6976,5,7,5760,1856,1,5600,0.83,2240,0.76,1,120,64,8192,10800,0,146,2
application_1688294179913_26767,26b#100#1689481620687_0#IMDB,11124,True,8,0,72,3,4736,7,3,11264,3008,0,5600,0.54,3328,0.6,0,124,32,14848,7200,0,96,2
application_1688294179913_26768,18c#100#1689481620619_4#IMDB,10910,True,11,1,101,4,5184,8,5,7680,3072,1,3800,0.49,1664,0.76,1,36,86,8960,7800,1,155,5
application_1688294179913_26769,6f#100#1689481620867_6#IMDB,12124,True,14,0,83,4,11392,6,5,6208,1152,1,4800,0.8,1344,0.75,0,128,52,9728,12800,1,115,6
application_1688294179913_26770,6a#100#1689481620130_3#IMDB,9258,True,5,1,92,7,7168,4,6,9024,3520,1,5800,0.57,3776,0.4,0,96,44,16128,9400,1,95,3
application_1688294179913_26771,25a#100#1689481620887_3#IMDB,11066,True,12,1,103,2,4352,5,8,7168,512,0,5000,0.4,3264,0.78,1,72,20,14848,5400,0,121,4
application_1688294179913_26772,14a#100#1689481620618_5#IMDB,11343,True,14,0,137,2,7424,8,5,6272,1792,0,2800,0.67,2112,0.66,1,76,24,15360,20000,1,137,2
application_1688294179913_26773,28a#100#1689481620780_0#IMDB,10447,True,9,1,125,6,7936,5,6,7424,512,0,3800,0.84,2304,0.63,1,88,64,13824,14400,0,88,3
application_1688294179913_26774,8c#100#1689481620631_0#IMDB,14809,True,3,1,101,8,10944,7,4,9152,3520,0,4200,0.68,3264,0.78,1,100,36,15104,10000,1,129,2
application_1688294179913_26775,19b#100#1689481620428_3#IMDB,9701,True,10,1,76,7,6336,4,5,4864,1152,1,6000,0.36,3712,0.4,1,132,94,11264,18600,1,77,5
application_1688294179913_26776,25a#100#1689481620634_2#IMDB,10739,True,9,1,145,7,6720,5,7,5568,384,0,1400,0.55,576,0.73,0,24,48,15104,13400,0,131,2
application_1688294179913_26777,19c#100#1689481620991_5#IMDB,10681,True,12,1,59,4,10048,4,6,5696,1280,0,3200,0.53,3840,0.43,1,40,32,15360,19400,1,97,4
application_1688294179913_26778,4c#100#1689481620792_6#IMDB,7667,True,8,0,130,5,11584,8,5,8832,3136,0,3000,0.82,2752,0.75,1,64,80,14080,5600,0,90,3
application_1688294179913_26779,20b#100#1689481620223_1#IMDB,9875,True,12,1,126,7,10240,5,7,9024,1088,1,4600,0.65,2112,0.53,1,44,44,9728,7200,1,156,2
application_1688294179913_26780,1d#100#1689481620362_6#IMDB,7070,True,8,1,71,5,9088,6,5,6400,3840,0,1800,0.57,3072,0.69,0,56,30,10240,10200,1,91,8
application_1688294179913_26781,28c#100#1689481620794_1#IMDB,12898,True,7,0,127,6,6976,6,5,12224,2496,1,5800,0.46,1280,0.68,1,24,34,14592,19600,0,107,7
application_1688294179913_26782,18a#100#1689481621070_3#IMDB,10398,True,5,1,60,5,6080,4,6,5376,1600,0,2000,0.38,2304,0.38,1,120,54,13824,17200,0,77,7
application_1688294179913_26783,2b#100#1689481621090_4#IMDB,6951,True,5,1,147,3,4352,6,7,5120,3072,0,3200,0.61,1024,0.4,1,96,36,15360,15600,1,103,1
application_1688294179913_26784,15b#100#1689481621076_6#IMDB,8083,True,13,0,57,7,11968,3,7,5952,2752,1,4000,0.81,576,0.81,1,80,68,15360,11400,0,103,2
application_1688294179913_26785,9a#100#1689481620507_4#IMDB,11536,True,13,0,80,4,6464,7,5,10688,448,0,2200,0.53,1536,0.51,1,124,36,15104,7400,0,125,8
application_1688294179913_26786,6f#100#1689481621074_5#IMDB,12684,True,12,1,95,4,12160,5,6,8768,640,0,4000,0.43,1984,0.55,1,48,22,8704,9000,0,114,4
application_1688294179913_26787,33a#100#1689481620520_5#IMDB,15088,True,12,0,125,7,4224,7,5,7424,3584,1,3000,0.84,1920,0.6,0,56,16,13568,20000,1,147,9
application_1688294179913_26788,7a#100#1689481620114_2#IMDB,8761,True,7,0,68,2,4736,4,6,6144,2752,1,1200,0.46,768,0.77,1,72,72,13824,12000,1,57,5
application_1688294179913_26789,30c#100#1689481620790_2#IMDB,11668,True,14,1,88,4,8704,6,5,6080,3072,0,5800,0.84,1216,0.84,1,60,20,13568,11600,0,82,10
application_1688294179913_26790,17f#100#1689481620723_1#IMDB,19861,True,6,1,91,6,4608,4,5,7872,1536,1,2800,0.7,3968,0.43,1,96,72,8704,13600,1,70,3
application_1688294179913_26791,17a#100#1689481620903_1#IMDB,12247,True,13,0,131,5,9600,6,6,11584,3392,1,1600,0.85,320,0.63,1,24,80,8448,16800,0,142,3
application_1688294179913_26792,22d#100#1689481620415_4#IMDB,11370,True,12,1,118,3,10368,7,4,10304,1536,0,3000,0.81,512,0.41,0,96,34,15360,10600,1,65,10
application_1688294179913_26793,23b#100#1689481620447_6#IMDB,8806,True,12,1,48,6,7872,3,6,4288,896,1,2200,0.59,3200,0.65,0,120,60,13824,9600,1,77,2
application_1688294179913_26794,7b#100#1689481620374_0#IMDB,9968,True,5,0,173,6,7488,7,6,7296,2816,0,6000,0.61,2368,0.83,0,68,36,9728,17200,0,180,10
application_1688294179913_26795,28b#100#1689481620128_6#IMDB,9374,True,15,0,121,5,5888,4,7,7488,3200,1,3000,0.54,2816,0.68,0,140,76,9728,11400,1,93,7
application_1688294179913_26796,17b#100#1689481621089_5#IMDB,15756,True,9,0,125,6,10560,6,6,9280,2240,1,4200,0.8,512,0.72,0,32,88,9984,10000,1,156,4
application_1688294179913_26797,33c#100#1689481620998_1#IMDB,13577,True,15,0,91,2,10752,4,6,4608,3520,1,4800,0.63,1856,0.63,0,72,72,9216,8800,0,95,4
application_1688294179913_26798,2a#100#1689481620652_1#IMDB,7145,True,4,0,138,2,8320,5,7,4224,1216,1,5000,0.37,3200,0.55,1,84,76,8192,11200,0,76,5
application_1688294179913_26799,27c#100#1689481620448_0#IMDB,10633,True,15,0,70,5,12160,5,4,7872,3072,0,4400,0.44,1472,0.81,1,56,86,15360,6200,1,87,5
application_1688294179913_26800,20c#100#1689481620685_0#IMDB,11538,True,3,1,104,7,11456,7,4,7232,2688,1,3200,0.76,2560,0.45,0,56,32,16128,11400,1,120,6
application_1688294179913_26801,3b#100#1689481620766_3#IMDB,6230,True,14,0,96,4,7936,3,7,5120,2432,0,1000,0.43,2112,0.62,1,44,44,12800,14200,0,68,7
application_1688294179913_26802,14a#100#1689481620451_2#IMDB,11425,True,16,0,104,3,4416,4,6,10496,1856,1,5400,0.63,1344,0.74,0,124,64,13312,16600,0,105,4
application_1688294179913_26803,2a#100#1689481620794_2#IMDB,6674,True,7,0,127,6,6976,6,5,12224,2496,1,5800,0.46,1280,0.68,1,24,34,14592,19600,0,107,7
application_1688294179913_26804,22c#100#1689481620922_5#IMDB,13212,True,9,0,166,6,5184,6,6,11008,3584,0,4600,0.45,1216,0.67,0,52,56,13312,5200,1,96,8
application_1688294179913_26805,15d#100#1689481620840_3#IMDB,9051,True,6,0,183,6,5888,5,8,6720,1152,0,2200,0.42,3136,0.35,0,68,64,15104,5400,1,149,9
application_1688294179913_26806,20c#100#1689481621012_1#IMDB,11254,True,2,1,83,6,9280,5,4,8384,1984,1,2200,0.61,512,0.75,0,108,92,8960,18800,0,64,4
application_1688294179913_26807,11b#100#1689481620867_1#IMDB,6440,True,14,0,83,4,11392,6,5,6208,1152,1,4800,0.8,1344,0.75,0,128,52,9728,12800,1,115,6
application_1688294179913_26808,31a#100#1689481620843_6#IMDB,14744,True,15,0,86,8,11456,5,4,11392,576,0,5200,0.57,3520,0.37,1,104,94,13056,16200,1,101,4
application_1688294179913_26809,28a#100#1689481620671_6#IMDB,10531,True,6,1,116,5,10048,7,4,9344,640,0,1400,0.53,2048,0.61,1,140,28,11008,12800,1,97,8
application_1688294179913_26810,31b#100#1689481620422_6#IMDB,9782,True,4,1,106,8,7744,5,5,8256,1280,0,5000,0.85,2240,0.79,0,48,36,12800,18400,1,87,5
application_1688294179913_26811,7c#100#1689481621014_6#IMDB,9731,True,13,1,104,4,7616,6,6,11456,2816,0,1800,0.52,960,0.38,0,84,92,8704,6800,0,96,10
application_1688294179913_26812,11d#100#1689481620675_6#IMDB,8061,True,6,1,73,5,5568,4,7,4416,1472,1,1200,0.62,3392,0.66,1,128,72,14848,17200,1,92,3
application_1688294179913_26813,23c#100#1689481620638_1#IMDB,8478,True,12,1,77,5,9728,5,4,7488,3776,0,1400,0.36,3200,0.61,0,112,72,15616,9400,1,85,10
application_1688294179913_26814,26c#100#1689481620142_2#IMDB,11787,True,3,1,66,2,10624,4,7,5184,640,1,1400,0.79,960,0.51,0,136,34,10496,19400,1,104,9
application_1688294179913_26815,16d#100#1689481620188_3#IMDB,18085,True,9,0,128,4,5504,6,7,5440,3008,1,2200,0.66,1536,0.74,0,80,40,11264,15600,0,105,9
application_1688294179913_26816,24b#100#1689481620829_1#IMDB,12776,True,9,0,132,7,7616,8,5,9216,896,0,2200,0.4,3200,0.49,1,104,84,11008,5800,0,185,5
application_1688294179913_26817,24b#100#1689481620217_3#IMDB,11571,True,7,1,65,7,4352,4,5,9856,2816,0,3000,0.6,3456,0.41,1,132,64,10496,19800,1,106,8
application_1688294179913_26818,22b#100#1689481620853_6#IMDB,10222,True,8,1,187,7,9920,5,8,5504,2560,0,4800,0.41,128,0.36,1,80,56,10752,14800,0,115,5
application_1688294179913_26819,4a#100#1689481620874_1#IMDB,7763,True,9,1,130,7,6656,6,6,10048,1344,1,2800,0.6,2368,0.54,0,72,88,13312,14000,0,161,7
application_1688294179913_26820,28a#100#1689481620942_3#IMDB,12138,True,5,0,94,8,8448,5,5,5312,3968,1,5800,0.56,2304,0.57,0,64,28,15616,13800,0,86,9
application_1688294179913_26821,8c#100#1689481620775_0#IMDB,14446,True,6,0,79,6,5184,7,4,7232,2368,1,6000,0.81,3776,0.48,1,104,76,11520,6800,0,89,8
application_1688294179913_26822,10a#100#1689481620473_3#IMDB,8127,True,7,1,147,6,6656,7,6,7104,1728,0,2000,0.48,2432,0.35,1,88,84,9728,14200,0,97,5
application_1688294179913_26823,13d#100#1689481620585_5#IMDB,11881,True,8,1,144,4,12032,5,7,5824,2624,1,2200,0.78,3456,0.72,0,72,58,13056,6000,1,91,4
application_1688294179913_26824,7a#100#1689481620605_2#IMDB,9581,True,5,0,118,6,10880,8,5,7744,1152,1,1800,0.37,2816,0.46,1,136,20,12288,13600,1,153,8
application_1688294179913_26825,10c#100#1689481620388_4#IMDB,7900,True,11,1,89,3,4224,7,5,8640,2176,1,5800,0.56,1984,0.81,0,88,88,11008,12600,1,84,2
application_1688294179913_26826,11c#100#1689481620262_2#IMDB,7445,True,3,0,87,7,7936,5,6,9664,2176,1,3000,0.84,1344,0.63,0,64,72,8448,8200,1,118,8
application_1688294179913_26827,26c#100#1689481620278_4#IMDB,12375,True,4,1,81,3,9664,8,4,5888,3840,1,2600,0.61,4096,0.65,0,40,80,13568,5200,0,102,4
application_1688294179913_26828,9d#100#1689481620948_6#IMDB,10969,True,8,1,136,5,9408,8,4,10304,1280,1,5200,0.6,3200,0.7,1,56,40,11008,17400,1,86,4
application_1688294179913_26829,1b#100#1689481620447_0#IMDB,6936,True,12,1,48,6,7872,3,6,4288,896,1,2200,0.59,3200,0.65,0,120,60,13824,9600,1,77,2
application_1688294179913_26830,4b#100#1689481620482_5#IMDB,6693,True,6,1,64,4,6464,3,7,6336,1472,0,5600,0.47,3008,0.6,0,104,70,16384,8400,0,62,2
application_1688294179913_26831,8b#100#1689481620376_4#IMDB,8395,True,14,0,72,6,10176,5,4,12032,3840,0,4800,0.48,1792,0.4,0,44,76,15616,12200,1,93,2
application_1688294179913_26832,11a#100#1689481621061_3#IMDB,7829,True,9,1,99,4,7424,5,7,6336,2752,1,3600,0.65,3392,0.46,1,112,44,14080,17400,1,140,2
application_1688294179913_26833,22a#100#1689481620343_0#IMDB,12679,True,9,0,82,6,10432,3,6,5248,2816,1,1000,0.67,3968,0.53,0,32,40,13056,19000,0,83,10
application_1688294179913_26834,26b#100#1689481620587_6#IMDB,9862,True,12,1,114,5,11712,4,6,9472,704,1,3800,0.65,1728,0.4,0,76,22,15872,5400,0,90,5
application_1688294179913_26835,14c#100#1689481620857_3#IMDB,10360,True,15,0,123,5,9792,6,6,9024,2176,0,2600,0.59,3264,0.58,1,128,64,12288,6600,1,134,5
application_1688294179913_26836,30a#100#1689481621080_6#IMDB,13135,True,8,0,67,6,6016,4,6,11648,640,1,1800,0.69,128,0.73,1,40,24,11776,8600,1,90,1
application_1688294179913_26837,2a#100#1689481620493_3#IMDB,7408,True,4,1,92,7,9536,4,5,6400,832,0,3800,0.73,3456,0.58,0,64,46,10496,16200,1,101,5
application_1688294179913_26838,14c#100#1689481620868_2#IMDB,11604,True,14,0,124,5,12288,5,7,8320,3392,1,2200,0.41,1088,0.73,1,128,42,12032,11400,0,85,4
application_1688294179913_26839,19a#100#1689481620151_4#IMDB,11167,True,9,1,112,8,11456,6,4,10944,2176,1,4600,0.83,3392,0.69,0,56,36,8960,9600,1,106,5
application_1688294179913_26840,21a#100#1689481620349_5#IMDB,8506,True,5,0,99,6,5248,5,6,9536,3392,1,3000,0.75,1024,0.43,1,92,36,8960,19200,0,126,1
application_1688294179913_26841,24b#100#1689481620779_3#IMDB,11622,True,3,1,69,3,6400,7,4,10496,3648,0,3400,0.77,2432,0.73,0,116,26,14336,17800,1,118,5
application_1688294179913_26842,15d#100#1689481620453_2#IMDB,9083,True,2,0,102,3,7616,7,4,12224,1280,1,4200,0.5,2944,0.43,0,100,48,11520,11600,1,82,8
application_1688294179913_26843,31a#100#1689481620806_3#IMDB,14767,True,12,0,75,3,4992,4,6,9664,2624,1,4200,0.46,3392,0.52,0,112,50,13056,15400,1,72,3
application_1688294179913_26844,2d#100#1689481620938_5#IMDB,6912,True,13,1,151,7,9856,5,8,6656,2368,1,4600,0.64,704,0.56,0,124,24,11264,19000,0,136,5
application_1688294179913_26845,20b#100#1689481620513_1#IMDB,9816,True,6,0,88,7,4992,3,6,11392,2880,1,4800,0.8,768,0.61,0,140,54,16128,9000,1,98,5
application_1688294179913_26846,31c#100#1689481620138_0#IMDB,13374,True,8,1,133,5,9088,7,5,9280,4096,0,4200,0.64,1408,0.57,1,100,94,13312,7800,1,141,7
application_1688294179913_26847,10c#100#1689481620617_1#IMDB,7635,True,8,1,107,6,10048,4,6,5632,2048,1,5800,0.85,3328,0.55,1,136,26,11776,6600,0,95,6
application_1688294179913_26848,24a#100#1689481620159_2#IMDB,13321,True,12,1,127,4,4672,5,7,8448,3008,0,1800,0.44,640,0.35,0,140,52,14080,8800,0,131,3
application_1688294179913_26849,2a#100#1689481620240_5#IMDB,7525,True,15,0,145,3,8704,6,6,8256,3776,0,4600,0.79,3392,0.75,0,96,56,11776,19000,1,130,5
application_1688294179913_26850,16d#100#1689481620795_3#IMDB,18678,True,6,1,87,3,9728,6,6,6464,2624,0,1600,0.56,2560,0.4,0,40,88,10496,7800,0,84,1
application_1688294179913_26851,5a#100#1689481620762_4#IMDB,6408,True,4,0,55,7,11712,5,4,8192,2624,0,2800,0.84,1408,0.66,0,52,60,11264,8000,1,87,4
application_1688294179913_26852,18a#100#1689481620514_2#IMDB,12019,True,5,0,74,7,10560,5,4,7808,2112,0,3800,0.5,2560,0.69,1,72,34,12544,13600,0,101,4
application_1688294179913_26853,31b#100#1689481621019_3#IMDB,9974,True,13,1,90,5,6592,4,6,7296,512,1,4800,0.67,192,0.83,1,52,84,11776,9000,1,59,8
application_1688294179913_26854,27c#100#1689481620411_4#IMDB,8939,True,14,1,82,6,6272,7,4,8448,3136,1,5200,0.65,1600,0.41,1,120,94,9984,14000,1,78,7
application_1688294179913_26855,23b#100#1689481620657_5#IMDB,7721,True,13,0,87,6,6080,5,4,11392,512,0,1200,0.41,3136,0.39,0,116,64,12288,8200,1,72,2
application_1688294179913_26856,23a#100#1689481620728_1#IMDB,7625,True,2,0,65,4,8256,5,5,10112,1088,1,1400,0.59,2624,0.58,0,132,86,8960,18200,0,66,2
application_1688294179913_26857,5a#100#1689481620430_1#IMDB,6461,True,2,1,83,6,7232,4,5,8832,2624,0,1200,0.69,2752,0.75,0,116,76,10752,12800,0,98,8
application_1688294179913_26858,32b#100#1689481620140_5#IMDB,7192,True,10,1,97,3,9088,6,4,7232,2816,0,5600,0.52,2752,0.6,1,120,16,11520,14000,0,104,4
application_1688294179913_26859,16d#100#1689481621002_2#IMDB,17954,True,5,1,62,3,8384,3,7,5120,2560,0,4000,0.84,3712,0.51,1,96,26,9728,5000,0,93,2
application_1688294179913_26860,10b#100#1689481620190_0#IMDB,7969,True,2,0,130,4,7040,6,5,5376,768,0,4600,0.43,3264,0.4,1,64,50,11776,17800,1,136,4
application_1688294179913_26861,26c#100#1689481620143_6#IMDB,14296,True,11,0,91,8,6848,4,4,9280,3392,0,5200,0.57,704,0.75,1,28,60,15360,5200,0,81,4
application_1688294179913_26862,19a#100#1689481620157_5#IMDB,10100,True,4,1,52,7,10368,3,6,10688,832,1,5000,0.66,256,0.76,1,128,40,13056,9800,1,58,6
application_1688294179913_26863,1a#100#1689481620237_2#IMDB,7322,True,4,1,112,4,10176,5,6,8768,3584,0,4800,0.36,960,0.57,0,48,22,9728,18000,0,109,8
application_1688294179913_26864,30b#100#1689481620609_4#IMDB,11861,True,7,0,123,2,4416,6,7,5568,3264,0,4000,0.59,768,0.37,0,100,80,13056,10000,1,117,6
application_1688294179913_26865,25b#100#1689481620198_3#IMDB,9377,True,3,1,172,3,7680,7,6,8512,2944,1,5200,0.69,384,0.59,0,36,74,12544,13600,0,108,3
application_1688294179913_26866,16b#100#1689481620745_0#IMDB,21869,True,6,1,121,2,11200,6,6,4608,768,0,3800,0.75,3584,0.74,0,80,84,10240,15000,1,79,7
application_1688294179913_26867,16c#100#1689481620956_4#IMDB,20800,True,16,0,101,6,7232,7,4,11136,1536,1,4000,0.61,128,0.68,1,116,52,14848,14800,1,90,10
application_1688294179913_26868,15c#100#1689481620974_3#IMDB,7972,True,13,1,110,2,11904,5,6,8000,3584,0,4400,0.48,1664,0.58,0,144,60,16128,16000,0,123,10
application_1688294179913_26869,14c#100#1689481620111_0#IMDB,10817,True,11,0,78,7,7552,5,5,9024,960,0,1600,0.51,2048,0.39,0,88,20,8960,5600,1,97,7
